"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1M_T2M","3271","1949-09-01","15.06","4","5",
"OBS_DEU_P1M_T2M","3271","1949-10-01","9.14","4","5",
"OBS_DEU_P1M_T2M","3271","1949-11-01","3.3","4","5",
"OBS_DEU_P1M_T2M","3271","1949-12-01","1.86","4","5",
"OBS_DEU_P1M_T2M","3271","1950-01-01","-2.89","4","5",
"OBS_DEU_P1M_T2M","3271","1950-02-01","0.67","4","5",
"OBS_DEU_P1M_T2M","3271","1950-03-01","4.17","4","5",
"OBS_DEU_P1M_T2M","3271","1950-04-01","7.67","4","5",
"OBS_DEU_P1M_T2M","3271","1950-05-01","14.55","4","5",
"OBS_DEU_P1M_T2M","3271","1950-06-01","17.68","4","5",
"OBS_DEU_P1M_T2M","3271","1950-07-01","19.07","4","5",
"OBS_DEU_P1M_T2M","3271","1950-08-01","17.27","4","5",
"OBS_DEU_P1M_T2M","3271","1950-09-01","12.85","4","5",
"OBS_DEU_P1M_T2M","3271","1950-10-01","6.29","4","5",
"OBS_DEU_P1M_T2M","3271","1950-11-01","3.22","4","5",
"OBS_DEU_P1M_T2M","3271","1950-12-01","-2.82","4","5",
"OBS_DEU_P1M_T2M","3271","1951-01-01","-1.66","4","5",
"OBS_DEU_P1M_T2M","3271","1951-02-01","1.04","4","5",
"OBS_DEU_P1M_T2M","3271","1951-03-01","2.69","4","5",
"OBS_DEU_P1M_T2M","3271","1951-04-01","7.93","4","5",
"OBS_DEU_P1M_T2M","3271","1951-05-01","12.64","4","5",
"OBS_DEU_P1M_T2M","3271","1951-06-01","15.61","4","5",
"OBS_DEU_P1M_T2M","3271","1951-07-01","17.29","4","5",
"OBS_DEU_P1M_T2M","3271","1951-08-01","17.39","4","5",
"OBS_DEU_P1M_T2M","3271","1951-09-01","14.36","4","5",
"OBS_DEU_P1M_T2M","3271","1951-10-01","7.57","4","5",
"OBS_DEU_P1M_T2M","3271","1951-11-01","4.84","4","5",
"OBS_DEU_P1M_T2M","3271","1951-12-01","-0.12","4","5",
"OBS_DEU_P1M_T2M","3271","1952-01-01","-1.91","4","5",
"OBS_DEU_P1M_T2M","3271","1952-02-01","-1.43","4","5",
"OBS_DEU_P1M_T2M","3271","1952-03-01","2.24","4","5",
"OBS_DEU_P1M_T2M","3271","1952-04-01","10.18","4","5",
"OBS_DEU_P1M_T2M","3271","1952-05-01","12.3","4","5",
"OBS_DEU_P1M_T2M","3271","1952-06-01","15.74","4","5",
"OBS_DEU_P1M_T2M","3271","1952-07-01","19.27","4","5",
"OBS_DEU_P1M_T2M","3271","1952-08-01","18.42","4","5",
"OBS_DEU_P1M_T2M","3271","1952-09-01","10.42","4","5",
"OBS_DEU_P1M_T2M","3271","1952-10-01","6.72","4","5",
"OBS_DEU_P1M_T2M","3271","1952-11-01","1.15","4","5",
"OBS_DEU_P1M_T2M","3271","1952-12-01","-1.87","4","5",
"OBS_DEU_P1M_T2M","3271","1953-01-01","-2.55","4","5",
"OBS_DEU_P1M_T2M","3271","1953-02-01","-1.65","4","5",
"OBS_DEU_P1M_T2M","3271","1953-03-01","3.87","4","5",
"OBS_DEU_P1M_T2M","3271","1953-04-01","9.43","4","5",
"OBS_DEU_P1M_T2M","3271","1953-05-01","13.03","4","5",
"OBS_DEU_P1M_T2M","3271","1953-06-01","16.01","4","5",
"OBS_DEU_P1M_T2M","3271","1953-07-01","17.72","4","5",
"OBS_DEU_P1M_T2M","3271","1953-08-01","15.34","4","5",
"OBS_DEU_P1M_T2M","3271","1953-09-01","13.54","4","5",
"OBS_DEU_P1M_T2M","3271","1953-10-01","9.55","4","5",
"OBS_DEU_P1M_T2M","3271","1953-11-01","1.33","4","5",
"OBS_DEU_P1M_T2M","3271","1953-12-01","-0.13","4","5",
"OBS_DEU_P1M_T2M","3271","1954-01-01","-4.94","4","5",
"OBS_DEU_P1M_T2M","3271","1954-02-01","-4.57","4","5",
"OBS_DEU_P1M_T2M","3271","1954-03-01","4.38","4","5",
"OBS_DEU_P1M_T2M","3271","1954-04-01","6.45","4","5",
"OBS_DEU_P1M_T2M","3271","1954-05-01","11.56","4","5",
"OBS_DEU_P1M_T2M","3271","1954-06-01","16.5","4","5",
"OBS_DEU_P1M_T2M","3271","1954-07-01","14.6","4","5",
"OBS_DEU_P1M_T2M","3271","1954-08-01","15.74","4","5",
"OBS_DEU_P1M_T2M","3271","1954-09-01","13.72","4","5",
"OBS_DEU_P1M_T2M","3271","1954-10-01","8.1","4","5",
"OBS_DEU_P1M_T2M","3271","1954-11-01","2.21","4","5",
"OBS_DEU_P1M_T2M","3271","1954-12-01","1.74","4","5",
"OBS_DEU_P1M_T2M","3271","1955-01-01","-2.83","4","5",
"OBS_DEU_P1M_T2M","3271","1955-02-01","-2.24","4","5",
"OBS_DEU_P1M_T2M","3271","1955-03-01","-0.15","4","5",
"OBS_DEU_P1M_T2M","3271","1955-04-01","6.3","4","5",
"OBS_DEU_P1M_T2M","3271","1955-05-01","10.68","4","5",
"OBS_DEU_P1M_T2M","3271","1955-06-01","15.05","4","5",
"OBS_DEU_P1M_T2M","3271","1955-07-01","17.29","4","5",
"OBS_DEU_P1M_T2M","3271","1955-08-01","15.95","4","5",
"OBS_DEU_P1M_T2M","3271","1955-09-01","12.66","4","5",
"OBS_DEU_P1M_T2M","3271","1955-10-01","7.08","4","5",
"OBS_DEU_P1M_T2M","3271","1955-11-01","2.27","4","5",
"OBS_DEU_P1M_T2M","3271","1955-12-01","0.91","4","5",
"OBS_DEU_P1M_T2M","3271","1956-01-01","-1.36","4","5",
"OBS_DEU_P1M_T2M","3271","1956-02-01","-12.54","4","5",
"OBS_DEU_P1M_T2M","3271","1956-03-01","2.4","4","5",
"OBS_DEU_P1M_T2M","3271","1956-04-01","6.19","4","5",
"OBS_DEU_P1M_T2M","3271","1956-05-01","12","4","5",
"OBS_DEU_P1M_T2M","3271","1956-06-01","13.78","4","5",
"OBS_DEU_P1M_T2M","3271","1956-07-01","17.01","4","5",
"OBS_DEU_P1M_T2M","3271","1956-08-01","15.23","4","5",
"OBS_DEU_P1M_T2M","3271","1956-09-01","13.44","4","5",
"OBS_DEU_P1M_T2M","3271","1956-10-01","7.44","4","5",
"OBS_DEU_P1M_T2M","3271","1956-11-01","1.79","4","5",
"OBS_DEU_P1M_T2M","3271","1956-12-01","-0.75","4","5",
"OBS_DEU_P1M_T2M","3271","1957-01-01","-3.71","4","5",
"OBS_DEU_P1M_T2M","3271","1957-02-01","2.49","4","5",
"OBS_DEU_P1M_T2M","3271","1957-03-01","5.77","4","5",
"OBS_DEU_P1M_T2M","3271","1957-04-01","8.05","4","5",
"OBS_DEU_P1M_T2M","3271","1957-05-01","9.95","4","5",
"OBS_DEU_P1M_T2M","3271","1957-06-01","17.41","4","5",
"OBS_DEU_P1M_T2M","3271","1957-07-01","17.77","4","5",
"OBS_DEU_P1M_T2M","3271","1957-08-01","14.98","4","5",
"OBS_DEU_P1M_T2M","3271","1957-09-01","11.61","4","5",
"OBS_DEU_P1M_T2M","3271","1957-10-01","7.09","4","5",
"OBS_DEU_P1M_T2M","3271","1957-11-01","3.63","4","5",
"OBS_DEU_P1M_T2M","3271","1957-12-01","-0.23","4","5",
"OBS_DEU_P1M_T2M","3271","1958-01-01","-3.19","4","5",
"OBS_DEU_P1M_T2M","3271","1958-02-01","-0.24","4","5",
"OBS_DEU_P1M_T2M","3271","1958-03-01","-1.14","4","5",
"OBS_DEU_P1M_T2M","3271","1958-04-01","5.99","4","5",
"OBS_DEU_P1M_T2M","3271","1958-05-01","14.94","4","5",
"OBS_DEU_P1M_T2M","3271","1958-06-01","15.06","4","5",
"OBS_DEU_P1M_T2M","3271","1958-07-01","16.98","4","5",
"OBS_DEU_P1M_T2M","3271","1958-08-01","16.95","4","5",
"OBS_DEU_P1M_T2M","3271","1958-09-01","13.65","4","5",
"OBS_DEU_P1M_T2M","3271","1958-10-01","8.21","4","5",
"OBS_DEU_P1M_T2M","3271","1958-11-01","4.51","4","5",
"OBS_DEU_P1M_T2M","3271","1958-12-01","-0.06","4","5",
"OBS_DEU_P1M_T2M","3271","1959-01-01","-2.11","4","5",
"OBS_DEU_P1M_T2M","3271","1959-02-01","-3.71","4","5",
"OBS_DEU_P1M_T2M","3271","1959-03-01","5.55","4","5",
"OBS_DEU_P1M_T2M","3271","1959-04-01","9.55","4","5",
"OBS_DEU_P1M_T2M","3271","1959-05-01","13.38","4","5",
"OBS_DEU_P1M_T2M","3271","1959-06-01","16.09","4","5",
"OBS_DEU_P1M_T2M","3271","1959-07-01","18.61","4","5",
"OBS_DEU_P1M_T2M","3271","1959-08-01","16.48","4","5",
"OBS_DEU_P1M_T2M","3271","1959-09-01","12.75","4","5",
"OBS_DEU_P1M_T2M","3271","1959-10-01","6.68","4","5",
"OBS_DEU_P1M_T2M","3271","1959-11-01","2.25","4","5",
"OBS_DEU_P1M_T2M","3271","1959-12-01","1.11","4","5",
"OBS_DEU_P1M_T2M","3271","1960-01-01","-2.17","4","5",
"OBS_DEU_P1M_T2M","3271","1960-02-01","-1.42","4","5",
"OBS_DEU_P1M_T2M","3271","1960-03-01","4.66","4","5",
"OBS_DEU_P1M_T2M","3271","1960-04-01","8.23","4","5",
"OBS_DEU_P1M_T2M","3271","1960-05-01","13.06","4","5",
"OBS_DEU_P1M_T2M","3271","1960-06-01","16.38","4","5",
"OBS_DEU_P1M_T2M","3271","1960-07-01","15.47","4","5",
"OBS_DEU_P1M_T2M","3271","1960-08-01","16.16","4","5",
"OBS_DEU_P1M_T2M","3271","1960-09-01","12.39","4","5",
"OBS_DEU_P1M_T2M","3271","1960-10-01","8.54","4","5",
"OBS_DEU_P1M_T2M","3271","1960-11-01","4.98","4","5",
"OBS_DEU_P1M_T2M","3271","1960-12-01","-0.06","4","5",
"OBS_DEU_P1M_T2M","3271","1961-01-01","-3.1","4","5",
"OBS_DEU_P1M_T2M","3271","1961-02-01","2.01","4","5",
"OBS_DEU_P1M_T2M","3271","1961-03-01","4.91","4","5",
"OBS_DEU_P1M_T2M","3271","1961-04-01","11.48","4","5",
"OBS_DEU_P1M_T2M","3271","1961-05-01","10.88","4","5",
"OBS_DEU_P1M_T2M","3271","1961-06-01","16.15","4","5",
"OBS_DEU_P1M_T2M","3271","1961-07-01","15.55","4","5",
"OBS_DEU_P1M_T2M","3271","1961-08-01","15.92","4","5",
"OBS_DEU_P1M_T2M","3271","1961-09-01","15.22","4","5",
"OBS_DEU_P1M_T2M","3271","1961-10-01","9.05","4","5",
"OBS_DEU_P1M_T2M","3271","1961-11-01","2.63","4","5",
"OBS_DEU_P1M_T2M","3271","1961-12-01","-2.41","4","5",
"OBS_DEU_P1M_T2M","3271","1962-01-01","-1.76","4","5",
"OBS_DEU_P1M_T2M","3271","1962-02-01","-0.59","4","5",
"OBS_DEU_P1M_T2M","3271","1962-03-01","0.44","4","5",
"OBS_DEU_P1M_T2M","3271","1962-04-01","9.24","4","5",
"OBS_DEU_P1M_T2M","3271","1962-05-01","10.25","4","5",
"OBS_DEU_P1M_T2M","3271","1962-06-01","14.28","4","5",
"OBS_DEU_P1M_T2M","3271","1962-07-01","15.68","4","5",
"OBS_DEU_P1M_T2M","3271","1962-08-01","16.72","4","5",
"OBS_DEU_P1M_T2M","3271","1962-09-01","12.08","4","5",
"OBS_DEU_P1M_T2M","3271","1962-10-01","7.33","4","5",
"OBS_DEU_P1M_T2M","3271","1962-11-01","2.5","4","5",
"OBS_DEU_P1M_T2M","3271","1962-12-01","-6.27","4","5",
"OBS_DEU_P1M_T2M","3271","1963-01-01","-8.5","4","5",
"OBS_DEU_P1M_T2M","3271","1963-02-01","-8.19","4","5",
"OBS_DEU_P1M_T2M","3271","1963-03-01","0.17","4","5",
"OBS_DEU_P1M_T2M","3271","1963-04-01","9.49","4","5",
"OBS_DEU_P1M_T2M","3271","1963-05-01","12.51","4","5",
"OBS_DEU_P1M_T2M","3271","1963-06-01","16.51","4","5",
"OBS_DEU_P1M_T2M","3271","1963-07-01","18.31","4","5",
"OBS_DEU_P1M_T2M","3271","1963-08-01","16.27","4","5",
"OBS_DEU_P1M_T2M","3271","1963-09-01","13.91","4","5",
"OBS_DEU_P1M_T2M","3271","1963-10-01","7.28","4","5",
"OBS_DEU_P1M_T2M","3271","1963-11-01","6.29","4","5",
"OBS_DEU_P1M_T2M","3271","1963-12-01","-5.21","4","5",
"OBS_DEU_P1M_T2M","3271","1964-01-01","-7.88","4","5",
"OBS_DEU_P1M_T2M","3271","1964-02-01","-1.09","4","5",
"OBS_DEU_P1M_T2M","3271","1964-03-01","0.9","4","5",
"OBS_DEU_P1M_T2M","3271","1964-04-01","9.06","4","5",
"OBS_DEU_P1M_T2M","3271","1964-05-01","13.63","4","5",
"OBS_DEU_P1M_T2M","3271","1964-06-01","17.39","4","5",
"OBS_DEU_P1M_T2M","3271","1964-07-01","18.31","4","5",
"OBS_DEU_P1M_T2M","3271","1964-08-01","15.86","4","5",
"OBS_DEU_P1M_T2M","3271","1964-09-01","13.3","4","5",
"OBS_DEU_P1M_T2M","3271","1964-10-01","7.33","4","5",
"OBS_DEU_P1M_T2M","3271","1964-11-01","4.87","4","5",
"OBS_DEU_P1M_T2M","3271","1964-12-01","-2.16","4","5",
"OBS_DEU_P1M_T2M","3271","1965-01-01","-0.12","4","5",
"OBS_DEU_P1M_T2M","3271","1965-02-01","-4.27","4","5",
"OBS_DEU_P1M_T2M","3271","1965-03-01","0.92","4","5",
"OBS_DEU_P1M_T2M","3271","1965-04-01","6.91","4","5",
"OBS_DEU_P1M_T2M","3271","1965-05-01","11.35","4","5",
"OBS_DEU_P1M_T2M","3271","1965-06-01","15.88","4","5",
"OBS_DEU_P1M_T2M","3271","1965-07-01","15.97","4","5",
"OBS_DEU_P1M_T2M","3271","1965-08-01","14.88","4","5",
"OBS_DEU_P1M_T2M","3271","1965-09-01","12.44","4","5",
"OBS_DEU_P1M_T2M","3271","1965-10-01","6.59","4","5",
"OBS_DEU_P1M_T2M","3271","1965-11-01","1.56","4","5",
"OBS_DEU_P1M_T2M","3271","1965-12-01","2.15","4","5",
"OBS_DEU_P1M_T2M","3271","1966-01-01","-4.73","4","5",
"OBS_DEU_P1M_T2M","3271","1966-02-01","4.32","4","5",
"OBS_DEU_P1M_T2M","3271","1966-03-01","2.69","4","5",
"OBS_DEU_P1M_T2M","3271","1966-04-01","10.17","4","5",
"OBS_DEU_P1M_T2M","3271","1966-05-01","12.98","4","5",
"OBS_DEU_P1M_T2M","3271","1966-06-01","16.71","4","5",
"OBS_DEU_P1M_T2M","3271","1966-07-01","15.8","4","5",
"OBS_DEU_P1M_T2M","3271","1966-08-01","15.25","4","5",
"OBS_DEU_P1M_T2M","3271","1966-09-01","13.24","4","5",
"OBS_DEU_P1M_T2M","3271","1966-10-01","11.52","4","5",
"OBS_DEU_P1M_T2M","3271","1966-11-01","1.67","4","5",
"OBS_DEU_P1M_T2M","3271","1966-12-01","0.77","4","5",
"OBS_DEU_P1M_T2M","3271","1967-01-01","-1.47","4","5",
"OBS_DEU_P1M_T2M","3271","1967-02-01","1.36","4","5",
"OBS_DEU_P1M_T2M","3271","1967-03-01","4.7","4","5",
"OBS_DEU_P1M_T2M","3271","1967-04-01","6.92","4","5",
"OBS_DEU_P1M_T2M","3271","1967-05-01","13.02","4","5",
"OBS_DEU_P1M_T2M","3271","1967-06-01","15.02","4","5",
"OBS_DEU_P1M_T2M","3271","1967-07-01","19.15","4","5",
"OBS_DEU_P1M_T2M","3271","1967-08-01","16.61","4","5",
"OBS_DEU_P1M_T2M","3271","1967-09-01","13.28","4","5",
"OBS_DEU_P1M_T2M","3271","1967-10-01","9.67","4","5",
"OBS_DEU_P1M_T2M","3271","1967-11-01","2.26","4","5",
"OBS_DEU_P1M_T2M","3271","1967-12-01","-1.8","4","5",
"OBS_DEU_P1M_T2M","3271","1968-01-01","-3.28","4","5",
"OBS_DEU_P1M_T2M","3271","1968-02-01","0.68","4","5",
"OBS_DEU_P1M_T2M","3271","1968-03-01","3.64","4","5",
"OBS_DEU_P1M_T2M","3271","1968-04-01","9.16","4","5",
"OBS_DEU_P1M_T2M","3271","1968-05-01","12.17","4","5",
"OBS_DEU_P1M_T2M","3271","1968-06-01","16.29","4","5",
"OBS_DEU_P1M_T2M","3271","1968-07-01","16.39","4","5",
"OBS_DEU_P1M_T2M","3271","1968-08-01","15.7","4","5",
"OBS_DEU_P1M_T2M","3271","1968-09-01","12.68","4","5",
"OBS_DEU_P1M_T2M","3271","1968-10-01","8.63","4","5",
"OBS_DEU_P1M_T2M","3271","1968-11-01","3.45","4","5",
"OBS_DEU_P1M_T2M","3271","1968-12-01","-3.27","4","5",
"OBS_DEU_P1M_T2M","3271","1969-01-01","-1.8","4","5",
"OBS_DEU_P1M_T2M","3271","1969-02-01","-1.79","4","5",
"OBS_DEU_P1M_T2M","3271","1969-03-01","2.23","4","5",
"OBS_DEU_P1M_T2M","3271","1969-04-01","8.08","4","5",
"OBS_DEU_P1M_T2M","3271","1969-05-01","13.82","4","5",
"OBS_DEU_P1M_T2M","3271","1969-06-01","14.66","4","5",
"OBS_DEU_P1M_T2M","3271","1969-07-01","17.87","4","5",
"OBS_DEU_P1M_T2M","3271","1969-08-01","15.81","4","5",
"OBS_DEU_P1M_T2M","3271","1969-09-01","13.71","4","5",
"OBS_DEU_P1M_T2M","3271","1969-10-01","7.86","4","5",
"OBS_DEU_P1M_T2M","3271","1969-11-01","4.18","4","5",
"OBS_DEU_P1M_T2M","3271","1969-12-01","-5.81","4","5",
"OBS_DEU_P1M_T2M","3271","1970-01-01","-3.57","4","5",
"OBS_DEU_P1M_T2M","3271","1970-02-01","-1.07","4","5",
"OBS_DEU_P1M_T2M","3271","1970-03-01","0.77","4","5",
"OBS_DEU_P1M_T2M","3271","1970-04-01","6.04","4","5",
"OBS_DEU_P1M_T2M","3271","1970-05-01","10.98","4","5",
"OBS_DEU_P1M_T2M","3271","1970-06-01","17.05","4","5",
"OBS_DEU_P1M_T2M","3271","1970-07-01","16.71","4","5",
"OBS_DEU_P1M_T2M","3271","1970-08-01","16.46","4","5",
"OBS_DEU_P1M_T2M","3271","1970-09-01","12.68","4","5",
"OBS_DEU_P1M_T2M","3271","1970-10-01","7.89","4","5",
"OBS_DEU_P1M_T2M","3271","1970-11-01","4.88","4","5",
"OBS_DEU_P1M_T2M","3271","1970-12-01","-1.12","4","5",
"OBS_DEU_P1M_T2M","3271","1971-01-01","-3.92","4","5",
"OBS_DEU_P1M_T2M","3271","1971-02-01","-0.45","4","5",
"OBS_DEU_P1M_T2M","3271","1971-03-01","0.5","4","5",
"OBS_DEU_P1M_T2M","3271","1971-04-01","9.09","4","5",
"OBS_DEU_P1M_T2M","3271","1971-05-01","14.19","4","5",
"OBS_DEU_P1M_T2M","3271","1971-06-01","14.06","4","5",
"OBS_DEU_P1M_T2M","3271","1971-07-01","17.73","4","5",
"OBS_DEU_P1M_T2M","3271","1971-08-01","18.11","4","5",
"OBS_DEU_P1M_T2M","3271","1971-09-01","11.25","4","5",
"OBS_DEU_P1M_T2M","3271","1971-10-01","6.6","4","5",
"OBS_DEU_P1M_T2M","3271","1971-11-01","2.74","4","5",
"OBS_DEU_P1M_T2M","3271","1971-12-01","2","4","5",
"OBS_DEU_P1M_T2M","3271","1972-01-01","-2.72","4","5",
"OBS_DEU_P1M_T2M","3271","1972-02-01","0.87","4","5",
"OBS_DEU_P1M_T2M","3271","1972-03-01","5.64","4","5",
"OBS_DEU_P1M_T2M","3271","1972-04-01","7.96","4","5",
"OBS_DEU_P1M_T2M","3271","1972-05-01","11.89","4","5",
"OBS_DEU_P1M_T2M","3271","1972-06-01","15.17","4","5",
"OBS_DEU_P1M_T2M","3271","1972-07-01","17.85","4","5",
"OBS_DEU_P1M_T2M","3271","1972-08-01","16.35","4","5",
"OBS_DEU_P1M_T2M","3271","1972-09-01","10.57","4","5",
"OBS_DEU_P1M_T2M","3271","1972-10-01","5.19","4","5",
"OBS_DEU_P1M_T2M","3271","1972-11-01","2.88","4","5",
"OBS_DEU_P1M_T2M","3271","1972-12-01","-1.38","4","5",
"OBS_DEU_P1M_T2M","3271","1973-01-01","-2.56","4","5",
"OBS_DEU_P1M_T2M","3271","1973-02-01","-0.56","4","5",
"OBS_DEU_P1M_T2M","3271","1973-03-01","2.24","4","5",
"OBS_DEU_P1M_T2M","3271","1973-04-01","5.55","4","5",
"OBS_DEU_P1M_T2M","3271","1973-05-01","13.25","4","5",
"OBS_DEU_P1M_T2M","3271","1973-06-01","15.94","4","5",
"OBS_DEU_P1M_T2M","3271","1973-07-01","16.6","4","5",
"OBS_DEU_P1M_T2M","3271","1973-08-01","17.75","4","5",
"OBS_DEU_P1M_T2M","3271","1973-09-01","13.61","4","5",
"OBS_DEU_P1M_T2M","3271","1973-10-01","6.04","4","5",
"OBS_DEU_P1M_T2M","3271","1973-11-01","1.51","4","5",
"OBS_DEU_P1M_T2M","3271","1973-12-01","-2.41","4","5",
"OBS_DEU_P1M_T2M","3271","1974-01-01","0.97","4","5",
"OBS_DEU_P1M_T2M","3271","1974-02-01","2.65","4","5",
"OBS_DEU_P1M_T2M","3271","1974-03-01","6.85","4","5",
"OBS_DEU_P1M_T2M","3271","1974-04-01","8.65","4","5",
"OBS_DEU_P1M_T2M","3271","1974-05-01","11.25","4","5",
"OBS_DEU_P1M_T2M","3271","1974-06-01","13.92","4","5",
"OBS_DEU_P1M_T2M","3271","1974-07-01","15.59","4","5",
"OBS_DEU_P1M_T2M","3271","1974-08-01","18.28","4","5",
"OBS_DEU_P1M_T2M","3271","1974-09-01","13.12","4","5",
"OBS_DEU_P1M_T2M","3271","1974-10-01","5.07","4","5",
"OBS_DEU_P1M_T2M","3271","1974-11-01","2.86","4","5",
"OBS_DEU_P1M_T2M","3271","1974-12-01","3.03","4","5",
"OBS_DEU_P1M_T2M","3271","1975-01-01","1.64","4","5",
"OBS_DEU_P1M_T2M","3271","1975-02-01","0.54","4","5",
"OBS_DEU_P1M_T2M","3271","1975-03-01","3.9","4","5",
"OBS_DEU_P1M_T2M","3271","1975-04-01","7.27","4","5",
"OBS_DEU_P1M_T2M","3271","1975-05-01","13.58","4","5",
"OBS_DEU_P1M_T2M","3271","1975-06-01","14.8","4","5",
"OBS_DEU_P1M_T2M","3271","1975-07-01","17.35","4","5",
"OBS_DEU_P1M_T2M","3271","1975-08-01","17.47","4","5",
"OBS_DEU_P1M_T2M","3271","1975-09-01","15.63","4","5",
"OBS_DEU_P1M_T2M","3271","1975-10-01","7.15","4","5",
"OBS_DEU_P1M_T2M","3271","1975-11-01","2.33","4","5",
"OBS_DEU_P1M_T2M","3271","1975-12-01","-1.88","4","5",
"OBS_DEU_P1M_T2M","3271","1976-01-01","0.64","4","5",
"OBS_DEU_P1M_T2M","3271","1976-02-01","-0.46","4","5",
"OBS_DEU_P1M_T2M","3271","1976-03-01","0.8","4","5",
"OBS_DEU_P1M_T2M","3271","1976-04-01","8.04","4","5",
"OBS_DEU_P1M_T2M","3271","1976-05-01","13.11","4","5",
"OBS_DEU_P1M_T2M","3271","1976-06-01","16.97","4","5",
"OBS_DEU_P1M_T2M","3271","1976-07-01","19.27","4","5",
"OBS_DEU_P1M_T2M","3271","1976-08-01","14.95","4","5",
"OBS_DEU_P1M_T2M","3271","1976-09-01","11.9","4","5",
"OBS_DEU_P1M_T2M","3271","1976-10-01","9.02","4","5",
"OBS_DEU_P1M_T2M","3271","1976-11-01","4.15","4","5",
"OBS_DEU_P1M_T2M","3271","1976-12-01","-2.75","4","5",
"OBS_DEU_P1M_T2M","3271","1977-01-01","-1.59","4","5",
"OBS_DEU_P1M_T2M","3271","1977-02-01","2.42","4","5",
"OBS_DEU_P1M_T2M","3271","1977-03-01","5.86","4","5",
"OBS_DEU_P1M_T2M","3271","1977-04-01","6.46","4","5",
"OBS_DEU_P1M_T2M","3271","1977-05-01","13","4","5",
"OBS_DEU_P1M_T2M","3271","1977-06-01","16.44","4","5",
"OBS_DEU_P1M_T2M","3271","1977-07-01","16.76","4","5",
"OBS_DEU_P1M_T2M","3271","1977-08-01","16.1","4","5",
"OBS_DEU_P1M_T2M","3271","1977-09-01","11.62","4","5",
"OBS_DEU_P1M_T2M","3271","1977-10-01","8.7","4","5",
"OBS_DEU_P1M_T2M","3271","1977-11-01","4.07","4","5",
"OBS_DEU_P1M_T2M","3271","1977-12-01","-0.17","4","5",
"OBS_DEU_P1M_T2M","3271","1978-01-01","-0.51","4","5",
"OBS_DEU_P1M_T2M","3271","1978-02-01","-3.11","4","5",
"OBS_DEU_P1M_T2M","3271","1978-03-01","3.54","4","5",
"OBS_DEU_P1M_T2M","3271","1978-04-01","7.09","4","5",
"OBS_DEU_P1M_T2M","3271","1978-05-01","11.12","4","5",
"OBS_DEU_P1M_T2M","3271","1978-06-01","14.68","4","5",
"OBS_DEU_P1M_T2M","3271","1978-07-01","15.49","4","5",
"OBS_DEU_P1M_T2M","3271","1978-08-01","14.42","4","5",
"OBS_DEU_P1M_T2M","3271","1978-09-01","12.01","4","5",
"OBS_DEU_P1M_T2M","3271","1978-10-01","7.45","4","5",
"OBS_DEU_P1M_T2M","3271","1978-11-01","1.73","4","5",
"OBS_DEU_P1M_T2M","3271","1978-12-01","-0.37","4","5",
"OBS_DEU_P1M_T2M","3271","1979-01-01","-5.68","4","5",
"OBS_DEU_P1M_T2M","3271","1979-02-01","0.11","4","5",
"OBS_DEU_P1M_T2M","3271","1979-03-01","4.22","4","5",
"OBS_DEU_P1M_T2M","3271","1979-04-01","6.47","4","5",
"OBS_DEU_P1M_T2M","3271","1979-05-01","12.97","4","5",
"OBS_DEU_P1M_T2M","3271","1979-06-01","17.44","4","5",
"OBS_DEU_P1M_T2M","3271","1979-07-01","15.28","4","5",
"OBS_DEU_P1M_T2M","3271","1979-08-01","15.46","4","5",
"OBS_DEU_P1M_T2M","3271","1979-09-01","12.56","4","5",
"OBS_DEU_P1M_T2M","3271","1979-10-01","8.18","4","5",
"OBS_DEU_P1M_T2M","3271","1979-11-01","2.52","4","5",
"OBS_DEU_P1M_T2M","3271","1979-12-01","3.21","4","5",
"OBS_DEU_P1M_T2M","3271","1980-01-01","-3.92","4","5",
"OBS_DEU_P1M_T2M","3271","1980-02-01","1.42","4","5",
"OBS_DEU_P1M_T2M","3271","1980-03-01","4","4","5",
"OBS_DEU_P1M_T2M","3271","1980-04-01","5.4","4","5",
"OBS_DEU_P1M_T2M","3271","1980-05-01","11.12","4","5",
"OBS_DEU_P1M_T2M","3271","1980-06-01","15.11","4","5",
"OBS_DEU_P1M_T2M","3271","1980-07-01","14.83","4","5",
"OBS_DEU_P1M_T2M","3271","1980-08-01","16.48","4","5",
"OBS_DEU_P1M_T2M","3271","1980-09-01","13.1","4","5",
"OBS_DEU_P1M_T2M","3271","1980-10-01","7.26","4","5",
"OBS_DEU_P1M_T2M","3271","1980-11-01","1.82","4","5",
"OBS_DEU_P1M_T2M","3271","1980-12-01","-1.89","4","5",
"OBS_DEU_P1M_T2M","3271","1981-01-01","-5","4","10",
"OBS_DEU_P1M_T2M","3271","1981-02-01","-1.99","4","10",
"OBS_DEU_P1M_T2M","3271","1981-03-01","6.2","4","10",
"OBS_DEU_P1M_T2M","3271","1981-04-01","8.3","4","10",
"OBS_DEU_P1M_T2M","3271","1981-05-01","13.14","4","10",
"OBS_DEU_P1M_T2M","3271","1981-06-01","16.17","4","10",
"OBS_DEU_P1M_T2M","3271","1981-07-01","16.3","4","10",
"OBS_DEU_P1M_T2M","3271","1981-08-01","16.47","4","10",
"OBS_DEU_P1M_T2M","3271","1981-09-01","13.89","4","10",
