"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1M_RR","5658","2016-09-01","58.6","4","9",
"OBS_DEU_P1M_RR","5658","2016-10-01","37","4","9",
"OBS_DEU_P1M_RR","5658","2016-11-01","79.3","4","9",
"OBS_DEU_P1M_RR","5658","2016-12-01","10.8","4","9",
"OBS_DEU_P1M_RR","5658","2017-01-01","38.5","4","7",
"OBS_DEU_P1M_RR","5658","2017-02-01","32.9","4","7",
"OBS_DEU_P1M_RR","5658","2017-03-01","57.5","4","7",
"OBS_DEU_P1M_RR","5658","2017-04-01","62.9","4","7",
"OBS_DEU_P1M_RR","5658","2017-05-01","56.7","4","7",
"OBS_DEU_P1M_RR","5658","2017-06-01","94.4","4","7",
"OBS_DEU_P1M_RR","5658","2017-07-01","64.6","4","7",
"OBS_DEU_P1M_RR","5658","2017-08-01","113.5","4","7",
"OBS_DEU_P1M_RR","5658","2017-09-01","41.9","4","7",
"OBS_DEU_P1M_RR","5658","2017-10-01","70.1","4","7",
"OBS_DEU_P1M_RR","5658","2017-11-01","60.4","4","7",
"OBS_DEU_P1M_RR","5658","2017-12-01","85.7","4","7",
"OBS_DEU_P1M_RR","5658","2018-01-01","93.2","4","3",
"OBS_DEU_P1M_RR","5658","2018-02-01","16.6","4","3",
"OBS_DEU_P1M_RR","5658","2018-03-01","48.8","4","3",
"OBS_DEU_P1M_RR","5658","2018-04-01","12.3","4","3",
"OBS_DEU_P1M_RR","5658","2018-05-01","63.1","4","3",
"OBS_DEU_P1M_RR","5658","2018-06-01","60.2","4","3",
"OBS_DEU_P1M_RR","5658","2018-07-01","40.1","4","3",
"OBS_DEU_P1M_RR","5658","2018-08-01","52.6","4","3",
"OBS_DEU_P1M_RR","5658","2018-09-01","68","4","3",
"OBS_DEU_P1M_RR","5658","2018-10-01","42","4","3",
"OBS_DEU_P1M_RR","5658","2018-11-01","26.6","4","3",
"OBS_DEU_P1M_RR","5658","2018-12-01","135.8","4","3",
"OBS_DEU_P1M_RR","5658","2019-01-01","71.1","4","9",
"OBS_DEU_P1M_RR","5658","2019-02-01","34.1","4","9",
"OBS_DEU_P1M_RR","5658","2019-03-01","50.9","4","9",
"OBS_DEU_P1M_RR","5658","2019-04-01","21","4","9",
"OBS_DEU_P1M_RR","5658","2019-05-01","119.6","4","9",
"OBS_DEU_P1M_RR","5658","2019-06-01","62.6","4","9",
"OBS_DEU_P1M_RR","5658","2019-07-01","59.7","4","9",
"OBS_DEU_P1M_RR","5658","2019-08-01","86.1","4","9",
"OBS_DEU_P1M_RR","5658","2019-09-01","52.8","4","9",
"OBS_DEU_P1M_RR","5658","2019-10-01","61.6","4","9",
"OBS_DEU_P1M_RR","5658","2019-11-01","35.9","4","9",
"OBS_DEU_P1M_RR","5658","2019-12-01","51.4","4","9",
"OBS_DEU_P1M_RR","5658","2020-01-01","21.1","4","9",
"OBS_DEU_P1M_RR","5658","2020-02-01","99.4","4","9",
"OBS_DEU_P1M_RR","5658","2020-03-01","43.9","4","9",
"OBS_DEU_P1M_RR","5658","2020-04-01","20.2","4","7",
"OBS_DEU_P1M_RR","5658","2020-05-01","52.2","4","7",
"OBS_DEU_P1M_RR","5658","2020-06-01","117.7","4","7",
"OBS_DEU_P1M_RR","5658","2020-07-01","53.6","4","7",
"OBS_DEU_P1M_RR","5658","2020-08-01","98.6","4","7",
"OBS_DEU_P1M_RR","5658","2020-09-01","119.2","4","7",
"OBS_DEU_P1M_RR","5658","2020-10-01","54.9","4","7",
"OBS_DEU_P1M_RR","5658","2020-11-01","19.3","4","7",
"OBS_DEU_P1M_RR","5658","2020-12-01","41.9","4","7",
"OBS_DEU_P1M_RR","5658","2021-01-01","77.3","4","1",
"OBS_DEU_P1M_RR","5658","2021-02-01","45.1","4","1",
"OBS_DEU_P1M_RR","5658","2021-03-01","19.7","4","1",
"OBS_DEU_P1M_RR","589","2002-01-01","25.9","4","9",
"OBS_DEU_P1M_RR","589","2002-02-01","90.9","4","9",
"OBS_DEU_P1M_RR","589","2002-03-01","97.2","4","9",
"OBS_DEU_P1M_RR","589","2002-04-01","30.3","4","9",
"OBS_DEU_P1M_RR","589","2002-05-01","71.4","4","9",
"OBS_DEU_P1M_RR","589","2002-06-01","93.5","4","9",
"OBS_DEU_P1M_RR","589","2002-07-01","156","4","9",
"OBS_DEU_P1M_RR","589","2002-08-01","171.1","4","9",
"OBS_DEU_P1M_RR","589","2002-09-01","71.1","4","9",
"OBS_DEU_P1M_RR","589","2002-10-01","121.6","4","9",
"OBS_DEU_P1M_RR","589","2002-11-01","129.2","4","9",
"OBS_DEU_P1M_RR","589","2002-12-01","91.8","4","9",
"OBS_DEU_P1M_RR","589","2003-01-01","85.3","4","9",
"OBS_DEU_P1M_RR","589","2003-02-01","25.3","4","9",
"OBS_DEU_P1M_RR","589","2003-03-01","11.4","4","9",
"OBS_DEU_P1M_RR","589","2003-04-01","14.5","4","9",
"OBS_DEU_P1M_RR","589","2003-05-01","75.7","4","9",
"OBS_DEU_P1M_RR","589","2003-06-01","93.8","4","9",
"OBS_DEU_P1M_RR","589","2003-07-01","51.3","4","9",
"OBS_DEU_P1M_RR","589","2003-08-01","30.6","4","9",
"OBS_DEU_P1M_RR","589","2003-09-01","47","4","9",
"OBS_DEU_P1M_RR","589","2003-10-01","75.2","4","9",
"OBS_DEU_P1M_RR","589","2003-11-01","28","4","9",
"OBS_DEU_P1M_RR","589","2003-12-01","48","4","9",
"OBS_DEU_P1M_RR","589","2004-01-01","126.7","4","9",
"OBS_DEU_P1M_RR","589","2004-02-01","59.1","4","9",
"OBS_DEU_P1M_RR","589","2004-03-01","19.7","4","9",
"OBS_DEU_P1M_RR","589","2004-04-01","28.5","4","9",
"OBS_DEU_P1M_RR","589","2004-05-01","56.4","4","9",
"OBS_DEU_P1M_RR","589","2004-06-01","84.9","4","9",
"OBS_DEU_P1M_RR","589","2004-07-01","71.6","4","9",
"OBS_DEU_P1M_RR","589","2004-08-01","65","4","9",
"OBS_DEU_P1M_RR","589","2004-09-01","81.5","4","9",
"OBS_DEU_P1M_RR","589","2004-10-01","33.6","4","9",
"OBS_DEU_P1M_RR","589","2004-11-01","52","4","9",
"OBS_DEU_P1M_RR","589","2004-12-01","37.6","4","9",
"OBS_DEU_P1M_RR","589","2005-01-01","70","4","9",
"OBS_DEU_P1M_RR","589","2005-02-01","87.3","4","9",
"OBS_DEU_P1M_RR","589","2005-03-01","34.6","4","9",
"OBS_DEU_P1M_RR","589","2005-04-01","92.8","4","9",
"OBS_DEU_P1M_RR","589","2005-05-01","92.2","4","9",
"OBS_DEU_P1M_RR","589","2005-06-01","66.4","4","9",
"OBS_DEU_P1M_RR","589","2005-07-01","126.8","4","9",
"OBS_DEU_P1M_RR","589","2005-08-01","54.1","4","9",
"OBS_DEU_P1M_RR","589","2005-09-01","86.4","4","9",
"OBS_DEU_P1M_RR","589","2005-10-01","21.3","4","9",
"OBS_DEU_P1M_RR","589","2005-11-01","30.5","4","9",
"OBS_DEU_P1M_RR","589","2005-12-01","63.9","4","9",
"OBS_DEU_P1M_RR","589","2006-01-01","35.8","4","9",
"OBS_DEU_P1M_RR","589","2006-02-01","77.7","4","9",
"OBS_DEU_P1M_RR","589","2006-03-01","137","4","9",
"OBS_DEU_P1M_RR","589","2006-04-01","50.9","4","9",
"OBS_DEU_P1M_RR","589","2006-05-01","102.3","4","9",
"OBS_DEU_P1M_RR","589","2006-06-01","76.9","4","9",
"OBS_DEU_P1M_RR","589","2006-07-01","44.8","4","9",
"OBS_DEU_P1M_RR","589","2006-08-01","156.3","4","9",
"OBS_DEU_P1M_RR","589","2006-09-01","52.4","4","9",
"OBS_DEU_P1M_RR","589","2006-10-01","31.5","4","9",
"OBS_DEU_P1M_RR","589","2006-11-01","37.7","4","9",
"OBS_DEU_P1M_RR","589","2006-12-01","45.4","4","9",
"OBS_DEU_P1M_RR","589","2007-01-01","109.8","4","9",
"OBS_DEU_P1M_RR","589","2007-02-01","71","4","9",
"OBS_DEU_P1M_RR","589","2007-03-01","30.2","4","9",
"OBS_DEU_P1M_RR","589","2007-04-01","7.6","4","9",
"OBS_DEU_P1M_RR","589","2007-05-01","123.5","4","9",
"OBS_DEU_P1M_RR","589","2007-06-01","82.7","4","9",
"OBS_DEU_P1M_RR","589","2007-07-01","120.2","4","9",
"OBS_DEU_P1M_RR","589","2007-08-01","58.1","4","9",
"OBS_DEU_P1M_RR","589","2007-09-01","103.3","4","9",
"OBS_DEU_P1M_RR","589","2007-10-01","14.7","4","9",
"OBS_DEU_P1M_RR","589","2007-11-01","99.7","4","9",
"OBS_DEU_P1M_RR","589","2007-12-01","56","4","9",
"OBS_DEU_P1M_RR","589","2008-01-01","39.2","4","9",
"OBS_DEU_P1M_RR","589","2008-02-01","40.6","4","9",
"OBS_DEU_P1M_RR","589","2008-03-01","93.3","4","9",
"OBS_DEU_P1M_RR","589","2008-04-01","74","4","9",
"OBS_DEU_P1M_RR","589","2008-05-01","27.8","4","9",
"OBS_DEU_P1M_RR","589","2008-06-01","63.6","4","9",
"OBS_DEU_P1M_RR","589","2008-07-01","92.3","4","9",
"OBS_DEU_P1M_RR","589","2008-08-01","72.1","4","9",
"OBS_DEU_P1M_RR","589","2008-09-01","51.8","4","9",
"OBS_DEU_P1M_RR","589","2008-10-01","42.9","4","9",
"OBS_DEU_P1M_RR","589","2008-11-01","47.3","4","9",
"OBS_DEU_P1M_RR","589","2008-12-01","52.7","4","9",
"OBS_DEU_P1M_RR","589","2009-01-01","20.9","4","9",
"OBS_DEU_P1M_RR","589","2009-02-01","71.9","4","9",
"OBS_DEU_P1M_RR","589","2009-03-01","88.1","4","9",
"OBS_DEU_P1M_RR","589","2009-04-01","61.8","4","9",
"OBS_DEU_P1M_RR","589","2009-05-01","114.8","4","9",
"OBS_DEU_P1M_RR","589","2009-06-01","77.5","4","9",
"OBS_DEU_P1M_RR","589","2009-07-01","82.7","4","9",
"OBS_DEU_P1M_RR","589","2009-08-01","61.7","4","9",
"OBS_DEU_P1M_RR","589","2009-09-01","37.6","4","9",
"OBS_DEU_P1M_RR","589","2009-10-01","61.9","4","9",
"OBS_DEU_P1M_RR","589","2009-11-01","72.1","4","9",
"OBS_DEU_P1M_RR","589","2009-12-01","79.6","4","9",
"OBS_DEU_P1M_RR","589","2010-01-01","54.7","4","9",
"OBS_DEU_P1M_RR","589","2010-02-01","31","4","9",
"OBS_DEU_P1M_RR","589","2010-03-01","45.3","4","9",
"OBS_DEU_P1M_RR","589","2010-04-01","22.4","4","9",
"OBS_DEU_P1M_RR","589","2010-05-01","112.8","4","9",
"OBS_DEU_P1M_RR","589","2010-06-01","88.7","4","9",
"OBS_DEU_P1M_RR","589","2010-07-01","99.1","4","9",
"OBS_DEU_P1M_RR","589","2010-08-01","144.6","4","9",
"OBS_DEU_P1M_RR","589","2010-09-01","44.7","4","9",
"OBS_DEU_P1M_RR","589","2010-10-01","13.6","4","9",
"OBS_DEU_P1M_RR","589","2010-11-01","56.8","4","9",
"OBS_DEU_P1M_RR","589","2010-12-01","100.1","4","9",
"OBS_DEU_P1M_RR","589","2011-01-01","69.8","4","9",
"OBS_DEU_P1M_RR","589","2011-02-01","24.7","4","9",
"OBS_DEU_P1M_RR","589","2011-03-01","31.1","4","9",
"OBS_DEU_P1M_RR","589","2011-04-01","15.2","4","9",
"OBS_DEU_P1M_RR","589","2011-05-01","93.1","4","9",
"OBS_DEU_P1M_RR","589","2011-06-01","89.8","4","9",
"OBS_DEU_P1M_RR","589","2011-07-01","126.4","4","9",
"OBS_DEU_P1M_RR","589","2011-08-01","102.6","4","9",
"OBS_DEU_P1M_RR","589","2011-09-01","60.4","4","9",
"OBS_DEU_P1M_RR","589","2011-10-01","55.7","4","9",
"OBS_DEU_P1M_RR","589","2011-11-01","0.3","4","9",
"OBS_DEU_P1M_RR","589","2011-12-01","88.1","4","9",
"OBS_DEU_P1M_RR","589","2012-01-01","124.2","4","9",
"OBS_DEU_P1M_RR","589","2012-02-01","32.6","4","9",
"OBS_DEU_P1M_RR","589","2012-03-01","7.4","4","9",
"OBS_DEU_P1M_RR","589","2012-04-01","43.8","4","9",
"OBS_DEU_P1M_RR","589","2012-05-01","44.5","4","9",
"OBS_DEU_P1M_RR","589","2012-06-01","99.7","4","9",
"OBS_DEU_P1M_RR","589","2012-07-01","110.6","4","9",
"OBS_DEU_P1M_RR","589","2012-08-01","129.7","4","9",
"OBS_DEU_P1M_RR","589","2012-09-01","53.9","4","9",
"OBS_DEU_P1M_RR","589","2012-10-01","39.1","4","9",
"OBS_DEU_P1M_RR","589","2012-11-01","64.3","4","9",
"OBS_DEU_P1M_RR","589","2012-12-01","99","4","9",
"OBS_DEU_P1M_RR","589","2013-01-01","78.4","4","9",
"OBS_DEU_P1M_RR","589","2013-02-01","66.7","4","9",
"OBS_DEU_P1M_RR","589","2013-03-01","34.9","4","9",
"OBS_DEU_P1M_RR","589","2013-04-01","38.6","4","9",
"OBS_DEU_P1M_RR","589","2013-05-01","143.8","4","9",
"OBS_DEU_P1M_RR","589","2013-06-01","122.4","4","9",
"OBS_DEU_P1M_RR","589","2013-07-01","13.6","4","9",
"OBS_DEU_P1M_RR","589","2013-08-01","75.2","4","9",
"OBS_DEU_P1M_RR","589","2013-09-01","69.6","4","9",
"OBS_DEU_P1M_RR","589","2013-10-01","65.5","4","9",
"OBS_DEU_P1M_RR","589","2013-11-01","56.6","4","9",
"OBS_DEU_P1M_RR","589","2013-12-01","20.8","4","9",
"OBS_DEU_P1M_RR","589","2014-01-01","42.3","4","9",
"OBS_DEU_P1M_RR","589","2014-02-01","18.3","4","9",
"OBS_DEU_P1M_RR","589","2014-03-01","31.6","4","9",
"OBS_DEU_P1M_RR","589","2014-04-01","29.6","4","9",
"OBS_DEU_P1M_RR","589","2014-05-01","107.3","4","9",
"OBS_DEU_P1M_RR","589","2014-06-01","30.7","4","9",
"OBS_DEU_P1M_RR","589","2014-07-01","86","4","9",
"OBS_DEU_P1M_RR","589","2014-08-01","102.9","4","9",
"OBS_DEU_P1M_RR","589","2014-09-01","57.3","4","9",
"OBS_DEU_P1M_RR","589","2014-10-01","84.2","4","9",
"OBS_DEU_P1M_RR","589","2014-11-01","37.1","4","9",
"OBS_DEU_P1M_RR","589","2014-12-01","54","4","9",
"OBS_DEU_P1M_RR","589","2015-01-01","72.4","4","9",
"OBS_DEU_P1M_RR","589","2015-02-01","18.8","4","9",
"OBS_DEU_P1M_RR","589","2015-03-01","49.2","4","9",
"OBS_DEU_P1M_RR","589","2015-04-01","28","4","9",
"OBS_DEU_P1M_RR","589","2015-05-01","78.3","4","9",
"OBS_DEU_P1M_RR","589","2015-06-01","94.9","4","9",
"OBS_DEU_P1M_RR","589","2015-07-01","40.5","4","9",
"OBS_DEU_P1M_RR","589","2015-08-01","32.8","4","9",
"OBS_DEU_P1M_RR","589","2015-09-01","28.4","4","9",
"OBS_DEU_P1M_RR","589","2015-10-01","47","4","9",
"OBS_DEU_P1M_RR","589","2015-11-01","93.3","4","9",
"OBS_DEU_P1M_RR","589","2015-12-01","26.1","4","9",
"OBS_DEU_P1M_RR","589","2016-01-01","85.9","4","9",
"OBS_DEU_P1M_RR","589","2016-02-01","86.2","4","9",
"OBS_DEU_P1M_RR","589","2016-03-01","39.1","4","9",
"OBS_DEU_P1M_RR","589","2016-04-01","28.7","4","9",
"OBS_DEU_P1M_RR","589","2016-05-01","115.9","4","9",
"OBS_DEU_P1M_RR","589","2016-06-01","187.5","4","9",
"OBS_DEU_P1M_RR","589","2016-07-01","127.3","4","9",
"OBS_DEU_P1M_RR","589","2016-08-01","62.7","4","9",
"OBS_DEU_P1M_RR","589","2016-09-01","93.3","4","9",
"OBS_DEU_P1M_RR","589","2016-10-01","54.9","4","9",
"OBS_DEU_P1M_RR","589","2016-11-01","76.7","4","9",
"OBS_DEU_P1M_RR","589","2016-12-01","12","4","9",
"OBS_DEU_P1M_RR","589","2017-01-01","41.4","4","7",
"OBS_DEU_P1M_RR","589","2017-02-01","38.7","4","7",
"OBS_DEU_P1M_RR","589","2017-03-01","82.2","4","7",
"OBS_DEU_P1M_RR","589","2017-04-01","81","4","7",
"OBS_DEU_P1M_RR","589","2017-05-01","62.7","4","7",
"OBS_DEU_P1M_RR","589","2017-06-01","66","4","7",
"OBS_DEU_P1M_RR","589","2017-07-01","101.4","4","7",
"OBS_DEU_P1M_RR","589","2017-08-01","96.5","4","7",
"OBS_DEU_P1M_RR","589","2017-09-01","32.2","4","7",
"OBS_DEU_P1M_RR","589","2017-10-01","76.8","4","7",
"OBS_DEU_P1M_RR","589","2017-11-01","85.3","4","7",
"OBS_DEU_P1M_RR","589","2017-12-01","96.8","4","7",
"OBS_DEU_P1M_RR","589","2018-01-01","84.7","4","3",
"OBS_DEU_P1M_RR","589","2018-02-01","17.9","4","3",
"OBS_DEU_P1M_RR","589","2018-03-01","44.8","4","3",
"OBS_DEU_P1M_RR","589","2018-04-01","17.5","4","3",
"OBS_DEU_P1M_RR","589","2018-05-01","32.6","4","3",
"OBS_DEU_P1M_RR","589","2018-06-01","56.3","4","3",
"OBS_DEU_P1M_RR","589","2018-07-01","11.3","4","3",
"OBS_DEU_P1M_RR","589","2018-08-01","43.5","4","3",
"OBS_DEU_P1M_RR","589","2018-09-01","67.5","4","3",
"OBS_DEU_P1M_RR","589","2018-10-01","35.3","4","3",
"OBS_DEU_P1M_RR","589","2018-11-01","31.9","4","3",
"OBS_DEU_P1M_RR","589","2018-12-01","140.2","4","3",
"OBS_DEU_P1M_RR","589","2019-01-01","115.4","4","9",
"OBS_DEU_P1M_RR","589","2019-02-01","37.2","4","9",
"OBS_DEU_P1M_RR","589","2019-03-01","75.7","4","9",
"OBS_DEU_P1M_RR","589","2019-04-01","23.4","4","9",
"OBS_DEU_P1M_RR","589","2019-05-01","86.5","4","9",
"OBS_DEU_P1M_RR","589","2019-06-01","33.7","4","9",
"OBS_DEU_P1M_RR","589","2019-07-01","73.8","4","9",
"OBS_DEU_P1M_RR","589","2019-08-01","63.6","4","9",
"OBS_DEU_P1M_RR","589","2019-09-01","42.2","4","9",
"OBS_DEU_P1M_RR","589","2019-10-01","80.1","4","9",
"OBS_DEU_P1M_RR","589","2019-11-01","40","4","9",
"OBS_DEU_P1M_RR","589","2019-12-01","47.3","4","9",
"OBS_DEU_P1M_RR","589","2020-01-01","27","4","9",
"OBS_DEU_P1M_RR","589","2020-02-01","98.4","4","9",
"OBS_DEU_P1M_RR","589","2020-03-01","42.9","4","9",
"OBS_DEU_P1M_RR","589","2020-04-01","32.8","4","7",
"OBS_DEU_P1M_RR","589","2020-05-01","51","4","7",
"OBS_DEU_P1M_RR","589","2020-06-01","112.5","4","7",
"OBS_DEU_P1M_RR","589","2020-07-01","62.3","4","7",
"OBS_DEU_P1M_RR","589","2020-08-01","73.4","4","7",
"OBS_DEU_P1M_RR","589","2020-09-01","66.3","4","7",
"OBS_DEU_P1M_RR","589","2020-10-01","77.6","4","7",
"OBS_DEU_P1M_RR","589","2020-11-01","25.6","4","7",
"OBS_DEU_P1M_RR","589","2020-12-01","45.3","4","7",
"OBS_DEU_P1M_RR","589","2021-01-01","79.2","4","1",
"OBS_DEU_P1M_RR","589","2021-02-01","42.9","4","1",
"OBS_DEU_P1M_RR","589","2021-03-01","18.2","4","1",
"OBS_DEU_P1M_RR","6161","2002-01-01","33.4","4","9",
"OBS_DEU_P1M_RR","6161","2002-02-01","93.2","4","9",
"OBS_DEU_P1M_RR","6161","2002-03-01","115.8","4","9",
"OBS_DEU_P1M_RR","6161","2002-04-01","34.3","4","9",
"OBS_DEU_P1M_RR","6161","2002-05-01","79.9","4","9",
"OBS_DEU_P1M_RR","6161","2002-06-01","102.7","4","9",
"OBS_DEU_P1M_RR","6161","2002-07-01","203.5","4","9",
"OBS_DEU_P1M_RR","6161","2002-08-01","200.3","4","9",
"OBS_DEU_P1M_RR","6161","2002-09-01","59.6","4","9",
"OBS_DEU_P1M_RR","6161","2002-10-01","118.8","4","9",
"OBS_DEU_P1M_RR","6161","2002-11-01","131","4","9",
"OBS_DEU_P1M_RR","6161","2002-12-01","99.3","4","9",
"OBS_DEU_P1M_RR","6161","2003-01-01","95.3","4","9",
"OBS_DEU_P1M_RR","6161","2003-02-01","31.8","4","9",
"OBS_DEU_P1M_RR","6161","2003-03-01","14.5","4","9",
"OBS_DEU_P1M_RR","6161","2003-04-01","15.4","4","9",
"OBS_DEU_P1M_RR","6161","2003-05-01","69.3","4","9",
"OBS_DEU_P1M_RR","6161","2003-06-01","37.9","4","9",
"OBS_DEU_P1M_RR","6161","2003-07-01","34.5","4","9",
"OBS_DEU_P1M_RR","6161","2003-08-01","38.1","4","9",
"OBS_DEU_P1M_RR","6161","2003-09-01","33.5","4","9",
"OBS_DEU_P1M_RR","6161","2003-10-01","96.9","4","9",
"OBS_DEU_P1M_RR","6161","2003-11-01","23.1","4","9",
"OBS_DEU_P1M_RR","6161","2003-12-01","48.9","4","9",
"OBS_DEU_P1M_RR","6161","2004-01-01","143.4","4","9",
"OBS_DEU_P1M_RR","6161","2004-02-01","48.8","4","9",
"OBS_DEU_P1M_RR","6161","2004-03-01","23.1","4","9",
"OBS_DEU_P1M_RR","6161","2004-04-01","24.8","4","9",
"OBS_DEU_P1M_RR","6161","2004-05-01","53.8","4","9",
"OBS_DEU_P1M_RR","6161","2004-06-01","112.4","4","9",
"OBS_DEU_P1M_RR","6161","2004-07-01","67.6","4","9",
"OBS_DEU_P1M_RR","6161","2004-08-01","72.1","4","9",
"OBS_DEU_P1M_RR","6161","2004-09-01","60.4","4","9",
"OBS_DEU_P1M_RR","6161","2004-10-01","51.6","4","9",
"OBS_DEU_P1M_RR","6161","2004-11-01","51.9","4","9",
"OBS_DEU_P1M_RR","6161","2004-12-01","32.7","4","9",
"OBS_DEU_P1M_RR","6161","2005-01-01","71.8","4","9",
"OBS_DEU_P1M_RR","6161","2005-02-01","95.4","4","9",
"OBS_DEU_P1M_RR","6161","2005-03-01","31","4","9",
"OBS_DEU_P1M_RR","6161","2005-04-01","94.8","4","9",
"OBS_DEU_P1M_RR","6161","2005-05-01","78.2","4","9",
"OBS_DEU_P1M_RR","6161","2005-06-01","51.1","4","9",
"OBS_DEU_P1M_RR","6161","2005-07-01","131","4","9",
"OBS_DEU_P1M_RR","6161","2005-08-01","62.2","4","9",
"OBS_DEU_P1M_RR","6161","2005-09-01","76.5","4","9",
"OBS_DEU_P1M_RR","6161","2005-10-01","20.6","4","9",
"OBS_DEU_P1M_RR","6161","2005-11-01","36.7","4","9",
"OBS_DEU_P1M_RR","6161","2005-12-01","61.1","4","9",
"OBS_DEU_P1M_RR","6161","2006-01-01","34","4","9",
"OBS_DEU_P1M_RR","6161","2006-02-01","82.4","4","9",
"OBS_DEU_P1M_RR","6161","2006-03-01","136.5","4","9",
"OBS_DEU_P1M_RR","6161","2006-04-01","65.1","4","9",
"OBS_DEU_P1M_RR","6161","2006-05-01","114.7","4","9",
"OBS_DEU_P1M_RR","6161","2006-06-01","57.9","4","9",
"OBS_DEU_P1M_RR","6161","2006-07-01","88.3","4","9",
"OBS_DEU_P1M_RR","6161","2006-08-01","144.9","4","9",
"OBS_DEU_P1M_RR","6161","2006-09-01","22.8","4","9",
"OBS_DEU_P1M_RR","6161","2006-10-01","47.6","4","9",
"OBS_DEU_P1M_RR","6161","2006-11-01","53.1","4","9",
"OBS_DEU_P1M_RR","6161","2006-12-01","49.6","4","9",
"OBS_DEU_P1M_RR","6161","2007-01-01","121.6","4","9",
"OBS_DEU_P1M_RR","6161","2007-02-01","68.8","4","9",
"OBS_DEU_P1M_RR","6161","2007-03-01","39.1","4","9",
"OBS_DEU_P1M_RR","6161","2007-04-01","3.5","4","9",
"OBS_DEU_P1M_RR","6161","2007-05-01","108.2","4","9",
"OBS_DEU_P1M_RR","6161","2007-06-01","58.8","4","9",
"OBS_DEU_P1M_RR","6161","2007-07-01","148.3","4","9",
"OBS_DEU_P1M_RR","6161","2007-08-01","52.9","4","9",
"OBS_DEU_P1M_RR","6161","2007-09-01","119.3","4","9",
"OBS_DEU_P1M_RR","6161","2007-10-01","20","4","9",
"OBS_DEU_P1M_RR","6161","2007-11-01","97.4","4","9",
"OBS_DEU_P1M_RR","6161","2007-12-01","64.2","4","9",
"OBS_DEU_P1M_RR","6161","2008-01-01","38.5","4","9",
"OBS_DEU_P1M_RR","6161","2008-02-01","41.7","4","9",
"OBS_DEU_P1M_RR","6161","2008-03-01","99.4","4","9",
"OBS_DEU_P1M_RR","6161","2008-04-01","66.9","4","9",
"OBS_DEU_P1M_RR","6161","2008-05-01","35.2","4","9",
"OBS_DEU_P1M_RR","6161","2008-06-01","93.2","4","9",
"OBS_DEU_P1M_RR","6161","2008-07-01","110.6","4","9",
"OBS_DEU_P1M_RR","6161","2008-08-01","83.5","4","9",
"OBS_DEU_P1M_RR","6161","2008-09-01","37.4","4","9",
"OBS_DEU_P1M_RR","6161","2008-10-01","54.8","4","9",
"OBS_DEU_P1M_RR","6161","2008-11-01","51.3","4","9",
"OBS_DEU_P1M_RR","6161","2008-12-01","63.4","4","9",
"OBS_DEU_P1M_RR","6161","2009-01-01","16.8","4","9",
"OBS_DEU_P1M_RR","6161","2009-02-01","99.3","4","9",
"OBS_DEU_P1M_RR","6161","2009-03-01","98.1","4","9",
"OBS_DEU_P1M_RR","6161","2009-04-01","68.5","4","9",
"OBS_DEU_P1M_RR","6161","2009-05-01","102.5","4","9",
"OBS_DEU_P1M_RR","6161","2009-06-01","112.9","4","9",
"OBS_DEU_P1M_RR","6161","2009-07-01","114.1","4","9",
"OBS_DEU_P1M_RR","6161","2009-08-01","57.7","4","9",
"OBS_DEU_P1M_RR","6161","2009-09-01","39.4","4","9",
"OBS_DEU_P1M_RR","6161","2009-10-01","100.6","4","9",
"OBS_DEU_P1M_RR","6161","2009-11-01","68.4","4","9",
"OBS_DEU_P1M_RR","6161","2009-12-01","87","4","9",
"OBS_DEU_P1M_RR","6161","2010-01-01","56.5","4","9",
"OBS_DEU_P1M_RR","6161","2010-02-01","33.3","4","9",
"OBS_DEU_P1M_RR","6161","2010-03-01","45.3","4","9",
"OBS_DEU_P1M_RR","6161","2010-04-01","16.8","4","9",
"OBS_DEU_P1M_RR","6161","2010-05-01","116.1","4","9",
"OBS_DEU_P1M_RR","6161","2010-06-01","77.9","4","9",
"OBS_DEU_P1M_RR","6161","2010-07-01","121.3","4","9",
"OBS_DEU_P1M_RR","6161","2010-08-01","135","4","9",
"OBS_DEU_P1M_RR","6161","2010-09-01","40.9","4","9",
"OBS_DEU_P1M_RR","6161","2010-10-01","16.9","4","9",
"OBS_DEU_P1M_RR","6161","2010-11-01","50.8","4","9",
"OBS_DEU_P1M_RR","6161","2010-12-01","96.7","4","9",
"OBS_DEU_P1M_RR","6161","2011-01-01","78.1","4","9",
"OBS_DEU_P1M_RR","6161","2011-02-01","25.4","4","9",
"OBS_DEU_P1M_RR","6161","2011-03-01","30.6","4","9",
"OBS_DEU_P1M_RR","6161","2011-04-01","11","4","9",
"OBS_DEU_P1M_RR","6161","2011-05-01","58.4","4","9",
"OBS_DEU_P1M_RR","6161","2011-06-01","69.4","4","9",
"OBS_DEU_P1M_RR","6161","2011-07-01","173.2","4","9",
"OBS_DEU_P1M_RR","6161","2011-08-01","85.5","4","9",
"OBS_DEU_P1M_RR","6161","2011-09-01","49.3","4","9",
"OBS_DEU_P1M_RR","6161","2011-10-01","59.6","4","9",
"OBS_DEU_P1M_RR","6161","2011-11-01","0.9","4","9",
"OBS_DEU_P1M_RR","6161","2011-12-01","95.5","4","9",
"OBS_DEU_P1M_RR","6161","2012-01-01","130.5","4","9",
